time_s,scenario_A_heart_rate_bpm,scenario_B_heart_rate_bpm,delta_heart_rate_bpm,scenario_A_map_mmhg,scenario_B_map_mmhg,delta_map_mmhg,scenario_A_cardiac_output_l_min,scenario_B_cardiac_output_l_min,delta_cardiac_output_l_min,scenario_A_blood_volume_l,scenario_B_blood_volume_l,delta_blood_volume_l,scenario_A_systemic_vascular_resistance,scenario_B_systemic_vascular_resistance,delta_systemic_vascular_resistance
8220,71.88959259276284,71.88959259276284,0.0,90.16563442649762,90.16563442649762,0.0,5.057620551562507,5.057620551562507,0.0,5.19428707638909,5.19428707638909,0.0,15.17550765067245,15.17550765067245,0.0
8221,72.11226558387864,72.11226558387864,0.0,90.0810799116832,90.0810799116832,0.0,5.015544784428468,5.015544784428468,0.0,5.199100188095275,5.199100188095275,0.0,15.20145910993423,15.20145910993423,0.0
8222,72.18843397471443,72.18843397471443,0.0,90.11225580092952,90.11225580092952,0.0,5.049730142986464,5.049730142986464,0.0,5.19869008920022,5.19869008920022,0.0,15.208576170224596,15.208576170224596,0.0
8223,72.48315727752471,72.48315727752471,0.0,90.33873423875683,90.33873423875683,0.0,5.006572796517059,5.006572796517059,0.0,5.199479365498976,5.199479365498976,0.0,15.307672287342205,15.307672287342205,0.0
8224,72.64674027546499,72.64674027546499,0.0,90.25360117341747,90.25360117341747,0.0,5.024571707893021,5.024571707893021,0.0,5.2040780737381125,5.2040780737381125,0.0,15.317364459788834,15.317364459788834,0.0
8225,72.78401865788634,72.78401865788634,0.0,90.62612953036741,90.62612953036741,0.0,4.987568795817685,4.987568795817685,0.0,5.199244670719785,5.199244670719785,0.0,15.233559359296045,15.233559359296045,0.0
8226,72.2615134094616,72.2615134094616,0.0,90.42379355659611,90.42379355659611,0.0,4.9679721503896,4.9679721503896,0.0,5.199586697370331,5.199586697370331,0.0,15.139388251678366,15.139388251678366,0.0
8227,72.10421965062663,72.10421965062663,0.0,90.27263948817019,90.27263948817019,0.0,5.002008694438636,5.002008694438636,0.0,5.195593397590622,5.195593397590622,0.0,15.085261086270753,15.085261086270753,0.0
8228,72.15935976197649,72.15935976197649,0.0,90.44111437439501,90.44111437439501,0.0,4.99891707284577,4.99891707284577,0.0,5.19241740645988,5.19241740645988,0.0,15.10413637120267,15.10413637120267,0.0
8229,71.89419495050142,71.89419495050142,0.0,90.37216564412775,90.37216564412775,0.0,4.976868274731196,4.976868274731196,0.0,5.19378712411748,5.19378712411748,0.0,15.22438343976394,15.22438343976394,0.0
8230,71.80087350285699,71.80087350285699,0.0,89.84033880758798,89.84033880758798,0.0,4.9592352099353185,4.9592352099353185,0.0,5.196929261647603,5.196929261647603,0.0,15.276723005263566,15.276723005263566,0.0
8231,71.83466840346617,71.83466840346617,0.0,90.30723153076272,90.30723153076272,0.0,4.9441536052575294,4.9441536052575294,0.0,5.200411847370034,5.200411847370034,0.0,15.388673250586427,15.388673250586427,0.0
8232,71.59050515189764,71.59050515189764,0.0,90.26929191681526,90.26929191681526,0.0,4.990010056082775,4.990010056082775,0.0,5.204800781617144,5.204800781617144,0.0,15.33035456419983,15.33035456419983,0.0
8233,71.46142516220111,71.46142516220111,0.0,90.0489920041688,90.0489920041688,0.0,4.974783901438732,4.974783901438732,0.0,5.200719298092075,5.200719298092075,0.0,15.325863226360855,15.325863226360855,0.0
8234,71.80689809291732,71.80689809291732,0.0,90.43251316180667,90.43251316180667,0.0,4.964463482083304,4.964463482083304,0.0,5.198707686749684,5.198707686749684,0.0,15.45622412128661,15.45622412128661,0.0
8235,72.0788991137554,72.0788991137554,0.0,90.2918068270421,90.2918068270421,0.0,4.945030478251898,4.945030478251898,0.0,5.2027949234083,5.2027949234083,0.0,15.385873811277513,15.385873811277513,0.0
8236,71.68317544788096,71.68317544788096,0.0,90.11804862619621,90.11804862619621,0.0,4.966447810049805,4.966447810049805,0.0,5.206015105060982,5.206015105060982,0.0,15.417975628116341,15.417975628116341,0.0
8237,71.98819660662846,71.98819660662846,0.0,89.85625541427929,89.85625541427929,0.0,4.971373438934261,4.971373438934261,0.0,5.204924592711105,5.204924592711105,0.0,15.40898510479753,15.40898510479753,0.0
8238,72.26470753430388,72.26470753430388,0.0,89.53000889405833,89.53000889405833,0.0,4.935992022908266,4.935992022908266,0.0,5.199577918836618,5.199577918836618,0.0,15.379660014473519,15.379660014473519,0.0
8239,72.5543970562316,72.5543970562316,0.0,89.14955704117209,89.14955704117209,0.0,4.92767901864721,4.92767901864721,0.0,5.195453359237839,5.195453359237839,0.0,15.378607209252984,15.378607209252984,0.0
8240,72.14685425873247,72.14685425873247,0.0,89.63871489265406,89.63871489265406,0.0,4.947944435899042,4.947944435899042,0.0,5.196725702813632,5.196725702813632,0.0,15.450691444567038,15.450691444567038,0.0
8241,71.876249482168,71.876249482168,0.0,90.13636881465654,90.13636881465654,0.0,4.994768677799218,4.994768677799218,0.0,5.199517918600583,5.199517918600583,0.0,15.323677057230858,15.323677057230858,0.0
8242,72.26626438576629,72.26626438576629,0.0,89.73748025419815,89.73748025419815,0.0,4.974588847536598,4.974588847536598,0.0,5.2032896942450115,5.2032896942450115,0.0,15.301597474900234,15.301597474900234,0.0
8243,72.47862420848223,72.47862420848223,0.0,89.86691039260654,89.86691039260654,0.0,5.008918537734584,5.008918537734584,0.0,5.2076740399381185,5.2076740399381185,0.0,15.423663455062915,15.423663455062915,0.0
8244,72.40793104266544,72.40793104266544,0.0,90.22478649440795,90.22478649440795,0.0,5.0287062596365,5.0287062596365,0.0,5.203175211946318,5.203175211946318,0.0,15.398496558091743,15.398496558091743,0.0
8245,72.00316133651255,72.00316133651255,0.0,89.91181302739321,89.91181302739321,0.0,5.039593559175397,5.039593559175397,0.0,5.202006053261048,5.202006053261048,0.0,15.280939625646687,15.280939625646687,0.0
8246,72.26728174065885,72.26728174065885,0.0,89.95231960932168,89.95231960932168,0.0,5.020758353915721,5.020758353915721,0.0,5.2054867879879625,5.2054867879879625,0.0,15.325133753526464,15.325133753526464,0.0
8247,72.34265826460982,72.34265826460982,0.0,89.63042104773203,89.63042104773203,0.0,5.018469855929642,5.018469855929642,0.0,5.202006207356228,5.202006207356228,0.0,15.329081351639427,15.329081351639427,0.0
8248,72.60071492024008,72.60071492024008,0.0,89.75944983264785,89.75944983264785,0.0,4.999551156773653,4.999551156773653,0.0,5.1972223896360665,5.1972223896360665,0.0,15.355244327089608,15.355244327089608,0.0
8249,72.83358382526947,72.83358382526947,0.0,89.91856885332231,89.91856885332231,0.0,4.986379104906051,4.986379104906051,0.0,5.195121992268523,5.195121992268523,0.0,15.40494770941385,15.40494770941385,0.0
8250,72.38538321102406,72.38538321102406,0.0,90.3661866495133,90.3661866495133,0.0,4.96501913199274,4.96501913199274,0.0,5.194011243404545,5.194011243404545,0.0,15.484621046426494,15.484621046426494,0.0
8251,72.10293985381979,72.10293985381979,0.0,89.97854091842355,89.97854091842355,0.0,4.993591992919375,4.993591992919375,0.0,5.193603753469775,5.193603753469775,0.0,15.368149453230533,15.368149453230533,0.0
8252,71.90671130056701,71.90671130056701,0.0,90.20814395869931,90.20814395869931,0.0,4.976420968709677,4.976420968709677,0.0,5.1939037938319865,5.1939037938319865,0.0,15.373604744595323,15.373604744595323,0.0
8253,71.6601082608884,71.6601082608884,0.0,90.02228517065737,90.02228517065737,0.0,5.011696889895912,5.011696889895912,0.0,5.1971517206259845,5.1971517206259845,0.0,15.393082196231418,15.393082196231418,0.0
8254,71.98735938785879,71.98735938785879,0.0,90.44106688171095,90.44106688171095,0.0,5.0118529837670724,5.0118529837670724,0.0,5.200970514197651,5.200970514197651,0.0,15.292422923282196,15.292422923282196,0.0
8255,72.27929649942541,72.27929649942541,0.0,90.7468868467682,90.7468868467682,0.0,5.014348178062,5.014348178062,0.0,5.201149431467232,5.201149431467232,0.0,15.268274671342638,15.268274671342638,0.0
8256,72.48998121308504,72.48998121308504,0.0,90.27879873655975,90.27879873655975,0.0,4.976089477623361,4.976089477623361,0.0,5.197970732996664,5.197970732996664,0.0,15.238003973687604,15.238003973687604,0.0
8257,72.201148846729,72.201148846729,0.0,90.39871206354798,90.39871206354798,0.0,5.0170058674787015,5.0170058674787015,0.0,5.198226704050182,5.198226704050182,0.0,15.367447870060621,15.367447870060621,0.0
8258,71.77648350790268,71.77648350790268,0.0,90.85414696482847,90.85414696482847,0.0,5.017770072141053,5.017770072141053,0.0,5.201859607005119,5.201859607005119,0.0,15.41134055187154,15.41134055187154,0.0
8259,71.68627751086892,71.68627751086892,0.0,90.29202245050868,90.29202245050868,0.0,5.015018781646644,5.015018781646644,0.0,5.200536388967353,5.200536388967353,0.0,15.339685783454676,15.339685783454676,0.0
8260,71.70553728821083,71.70553728821083,0.0,90.27606871821656,90.27606871821656,0.0,5.01007253934761,5.01007253934761,0.0,5.204454666224926,5.204454666224926,0.0,15.4140318250641,15.4140318250641,0.0
8261,71.57863613942379,71.57863613942379,0.0,90.44612364151335,90.44612364151335,0.0,5.031960236424095,5.031960236424095,0.0,5.208681770127419,5.208681770127419,0.0,15.43782360329478,15.43782360329478,0.0
8262,71.93802836607992,71.93802836607992,0.0,90.61660869511077,90.61660869511077,0.0,5.006069440740149,5.006069440740149,0.0,5.2079740863690365,5.2079740863690365,0.0,15.441154436747048,15.441154436747048,0.0
8263,72.14699923008044,72.14699923008044,0.0,90.14423750452849,90.14423750452849,0.0,5.017133610658686,5.017133610658686,0.0,5.209965095726326,5.209965095726326,0.0,15.510755339180909,15.510755339180909,0.0
8264,72.09980958003347,72.09980958003347,0.0,90.74848399817765,90.74848399817765,0.0,5.019232843446233,5.019232843446233,0.0,5.206015909919794,5.206015909919794,0.0,15.535279225444928,15.535279225444928,0.0
8265,72.434991536467,72.434991536467,0.0,90.69124492145505,90.69124492145505,0.0,5.032452155268171,5.032452155268171,0.0,5.208920748738368,5.208920748738368,0.0,15.397965286460922,15.397965286460922,0.0
8266,72.45939646980557,72.45939646980557,0.0,91.04084765622413,91.04084765622413,0.0,5.012203472303866,5.012203472303866,0.0,5.205548123764654,5.205548123764654,0.0,15.468486517439349,15.468486517439349,0.0
8267,72.21257323407978,72.21257323407978,0.0,90.8349341665641,90.8349341665641,0.0,5.02072162444371,5.02072162444371,0.0,5.203071240307081,5.203071240307081,0.0,15.372532247135606,15.372532247135606,0.0
8268,72.2241378431276,72.2241378431276,0.0,90.67037032077192,90.67037032077192,0.0,5.044874484114421,5.044874484114421,0.0,5.197982677075602,5.197982677075602,0.0,15.404969335272582,15.404969335272582,0.0
8269,71.8566582893142,71.8566582893142,0.0,90.58977285704204,90.58977285704204,0.0,5.057331561927315,5.057331561927315,0.0,5.1954047554519,5.1954047554519,0.0,15.473310033821823,15.473310033821823,0.0
8270,71.4884274134446,71.4884274134446,0.0,90.50245354656995,90.50245354656995,0.0,5.016842611382015,5.016842611382015,0.0,5.191638664740668,5.191638664740668,0.0,15.476657371225263,15.476657371225263,0.0
8271,71.35274129784149,71.35274129784149,0.0,90.32810015403851,90.32810015403851,0.0,5.0058158209657435,5.0058158209657435,0.0,5.19207428364727,5.19207428364727,0.0,15.527368832038054,15.527368832038054,0.0
8272,71.81391164608762,71.81391164608762,0.0,90.4158304657616,90.4158304657616,0.0,5.009550297339436,5.009550297339436,0.0,5.190384318912177,5.190384318912177,0.0,15.526414632157422,15.526414632157422,0.0
8273,72.0845874915888,72.0845874915888,0.0,90.71425780063545,90.71425780063545,0.0,5.03195200977059,5.03195200977059,0.0,5.195891919059598,5.195891919059598,0.0,15.539297707059198,15.539297707059198,0.0
8274,72.08701995925001,72.08701995925001,0.0,90.30363769314788,90.30363769314788,0.0,5.02955941066899,5.02955941066899,0.0,5.199553652276066,5.199553652276066,0.0,15.513424396416134,15.513424396416134,0.0
8275,71.7557219617496,71.7557219617496,0.0,90.13082525315113,90.13082525315113,0.0,4.99679935355339,4.99679935355339,0.0,5.202396751767502,5.202396751767502,0.0,15.592393551056432,15.592393551056432,0.0
8276,71.6048764544393,71.6048764544393,0.0,89.98646462030499,89.98646462030499,0.0,5.025276688014696,5.025276688014696,0.0,5.20029600436422,5.20029600436422,0.0,15.597156881734069,15.597156881734069,0.0
8277,71.41340391165183,71.41340391165183,0.0,90.34821778962947,90.34821778962947,0.0,5.014705772239505,5.014705772239505,0.0,5.197232636747031,5.197232636747031,0.0,15.61684518568769,15.61684518568769,0.0
